name,price,set_ID,rating
Chopper Force,"$25.00 ,8.7c,Box,Retail,Normal",8232: ,4.0
Search Sub,"383,$49.50 ,12.9c,Box,Retail,Normal",8250: ,4.0
Giant Model Set,"$40.00 ,7.2c,Box,Retail,Normal",8277: ,4.0
Search Sub,"$50.00 ,Box,Retail,Collection",8299: ,4.0
Mountain Rambler,"$30.00 ,12.3c,Box,Retail,Normal",8414: ,4.0
Future Car,"$54.00 ,12.9c,Box,Retail,Normal",8437: ,4.0
Pneumatic Front-End Loader,"$82.00 ,13.9c,Box,Retail,Normal",8459: ,4.0
Barcode Multi-Set,"$164.00 ,12.8c,Box,Retail,Normal",8479: ,4.0
"Motor Set, 9 V","$40.00 ,66.7c,Box,Retail,Normal",8735: ,4.0
Search Sub CD-ROM,,8760: ,4.0
Small Building Plates,"$14.99 | ,166.6c,USA: Oct 07,Normal",9279: ,4.0
Medium LEGO DACTA Basic Set,"822,$59.50 ,7.2c,Normal",9291: ,4.0
Town Set,"413,$67.00 ,16.2c,Normal",9366: ,4.0
Castle Set,"$63.50 ,19.8c,Normal",9376: ,4.0
Universal School Set,"$73.75 ,10.3c,Normal",9453: ,4.0
Motor Add-On for Simple Mechanisms,"3,$32.00 ,1066.7c,Normal",9615: ,4.0
Wheels and Axles Set,"$15.00 ,20.3c,Normal",9616: ,4.0
Introducing Air Power ,,9617: ,4.0
Structures Set,,9618: ,4.0
Simple Mechanisms Set,"$80.00 ,28.9c,Normal",9630: ,4.0
Early Simple Machines II Set,"$92.75 ,93.7c,Normal",9654: ,5.0
Fun Time Gears II Set,"$52.25 ,104.5c,Normal",9655: ,5.0
Intelligent House Activity Pack,"$12.00 ,Gear",9708: ,5.0
9v Lamps,,9848: ,5.0
Cyber Saucer ,,4117463: ,5.0
{Bag of Bricks} ,"3,$0.00 ,0.0c,None (loose parts),LEGO exclusive,Other",,5.0
UFO Value Pack,,,5.0
